内部ID,平均油耗,平均点火正时,平均节气门开合角度,平均进气温度,平均空气流量,平均电瓶电压,平均冷却液水温,入库时间
352016864499108,8.87,16,.69,45,0,14.2,95,7/29/14
352016864499108,5.34,21.5,.89,37,0,14,96,8/1/14
352016864499108,14.06,7,.13,44,0,14.1,60,7/30/14
352016864499108,12.03,17,-.87,44,0,14.1,80,7/30/14
352016864499108,25.48,9,-.99,57,0,13.8,78,7/30/14
352016864499108,13.08,5.5,1.13,53,0,14.1,94,7/29/14
352016864499108,23.09,-2.5,.13,57,0,14,94,7/30/14
352016864499108,11.87,18,-.87,31,0,14.3,69,7/30/14
352016864499108,13.12,13.5,-.99,46,0,13.9,94,7/30/14
352016864499108,9.82,-1,.13,57,0,14.2,82,7/30/14
352016864499108,8.54,8,.57,51,0,14.1,95,7/27/14
352016864499108,12.33,0,1.25,47,0,14.1,94,7/27/14
352016864499108,19.17,0,-.87,47,0,14,81,7/27/14
352016864499108,15.17,7.5,-.87,47,0,14.1,94,7/27/14
352016864499108,13.46,17,-.99,47,0,14,94,7/27/14
352016864499108,12.61,18,-.31,47,0,14,94,7/27/14
352016864499108,11.67,17,.13,47,0,14.1,94,7/27/14
352016864499108,19.26,14,.13,47,0,13.7,94,7/27/14
352016864499108,16.5,22,.57,47,0,14.1,93,7/27/14
352016864499108,14.2,7,-.31,47,0,14.1,94,7/27/14
352016864499108,12.95,8,.13,47,0,14.1,94,7/27/14
352016864499108,14.65,12,-.43,46,0,14.2,95,7/27/14
352016864499108,14.84,8.5,.57,41,0,14.2,88,7/27/14
352016864499108,5.72,21,-1.11,43,0,13.9,96,8/4/14
352016864499108,5.81,24,-.55,43,0,13.9,96,8/4/14
352016864499108,5.83,23.5,-.55,43,0,13.9,96,8/4/14
352016864499108,0,3,-.87,36,0,14.1,49,8/3/14
352016864499108,33.77,-2.5,1.13,36,0,13.9,65,8/3/14
352016864499108,25.32,4.5,-.43,38,0,13.9,91,8/3/14
352016864499108,24.37,5,.57,39,0,13.8,95,8/3/14
352016864499108,20.09,11,1.13,42,0,13.8,94,8/3/14
352016864499108,18.64,23,-.43,42,0,13.8,94,8/3/14
352016864499108,17.4,14,1.13,43,0,13.8,94,8/3/14
352016864499108,5.82,23,-1.11,43,0,13.9,95,8/4/14
352016864499108,5.83,22,-.43,43,0,13.9,96,8/4/14
352016857330054,9.37,17.5,.61,62,9.23,15.8,98,8/4/14
352016857330054,9.52,19.5,1.17,61,9.99,15.9,97,8/4/14
352016857330054,8.86,-2,.61,58,8.95,15.7,97,8/4/14
352016857330054,9.16,10.5,-.39,61,10.21,15.7,98,8/4/14
352016857330054,19.61,5.5,1.17,46,8.23,15.6,94,8/4/14
352016857330054,9.59,16.5,1.17,47,9.91,15.9,98,8/4/14
352016857330054,0,18,.17,53,12.53,15.9,98,8/4/14
352016857330054,0,16,.05,49,16.19,15.9,99,8/4/14
352016857330054,9.25,10,1.17,49,11.94,15.8,98,8/4/14
352016857330054,70.25,10,.49,52,12.94,15.3,79,8/4/14
352016857330054,42.99,15.5,-.95,49,10.25,15.4,90,8/4/14
352016857330054,9.75,5.5,1.17,49,7.7,14.6,98,8/6/14
352016857330054,41.89,4,-.39,51,8.12,15.3,91,8/6/14
352016840869622,21.45,8.5,-.84,51,9.23,19.5,103,8/6/14
352016840869622,20.47,3.5,-.84,51,10.94,19.4,104,8/6/14
352016840869622,19.36,2.5,.72,49,11.12,19.4,104,8/6/14
352016840869622,20.53,6,-1.2,42,21.37,19.7,103,8/6/14
352016840869622,39.05,10,-.84,55,8.62,19.4,103,8/6/14
352016840869622,24.22,8,-.4,47,19.07,19.4,103,8/6/14
352016840869622,21.45,2.5,-.84,53,7.14,19.5,104,8/6/14
352016857330088,23.68,-4,-.31,32,13.55,20.2,40,7/10/14
352016857330088,21.52,9,1.25,34,16.11,20.2,57,7/10/14
352016857330088,18.23,14.5,-.43,36,11.79,20.2,74,7/10/14
352016857330088,20.13,8,-.31,49,8.16,19.9,82,7/10/14
352016857330088,23.09,14,.01,45,22.72,19.9,94,7/10/14
352016857330088,38.45,18.5,1.25,42,14.24,19.9,72,7/10/14
352016857330088,20.29,-2.5,-.31,46,13.43,19.8,95,7/10/14
352016857330088,29.1,9.5,.69,53,7.79,19.8,89,7/11/14
352016857330088,28.21,6.5,1.25,54,5.3,19.8,96,7/11/14
352016857330088,28.21,7,1.25,56,5.19,19.8,96,7/11/14
352016857330088,3,6,1.25,56,5.27,19.8,96,7/14/14
352016857330088,64.68,8.5,-.31,67,6.86,19.6,96,7/14/14
352016857330088,43.3,11,1.13,61,8.46,19.7,85,7/14/14
352016857330088,34.47,15.5,-.87,60,8.17,19.8,94,7/14/14
352016857330088,29.58,7.5,1.25,63,5.38,19.6,97,7/14/14
352016857330088,28.25,9.5,1.13,63,8.79,19.6,96,7/14/14
352016857330088,28.25,9.5,1.13,63,8.79,19.6,96,7/14/14
352016857330088,26.54,14.5,1.13,60,15.49,19.7,96,7/14/14
352016857330088,3,6.5,1.25,62,5.23,19.6,96,7/14/14
352016857330088,3,6.5,1.25,64,5.2,19.6,97,7/14/14
352016840869622,14.91,8.5,1.16,41,19.59,19.6,103,8/6/14
352016840869622,10.86,11.5,1.16,46,10.65,19.7,103,8/7/14
352016840869622,16.44,5.5,.16,37,14.98,19.6,103,8/8/14
352016840869622,19.21,11,.6,47,14.18,19.6,103,8/7/14
352016840869622,34,2.5,-.84,33,9.2,19.1,51,8/8/14
352016859398034,17.94,1.5,1.23,48,2,13.6,90,8/2/14
352016859398034,17.29,-.5,.67,50,2,13.6,90,8/2/14
352016859398034,18.97,11,-.89,47,2,13.6,90,8/2/14
352016802932327,10.57,17.5,.18,40,40.57,20.6,81,7/3/14
352016802932327,10.59,22,-.14,40,33.26,20.6,81,7/3/14
352016802932327,10.59,29,-.46,40,27.63,20.6,80,7/3/14
352016802932327,10.59,21,1.1,40,22.19,20.5,81,7/3/14
352016802932327,10.59,11.5,.86,41,37.51,20.3,82,7/3/14
352016802932327,18.45,20,1.1,47,14.62,20.4,80,7/7/14
352016802932327,27.83,11,1.1,33,9.39,20.7,64,7/7/14
352016802932327,25.12,29.5,-1.02,34,14.12,20.7,75,7/7/14
352016802932327,22.14,29.5,1.1,34,10.88,20.6,80,7/7/14
352016802932327,20.43,18,1.1,35,9.97,20.5,80,7/7/14
352016802932327,20.43,6,1.1,36,7.21,20.3,81,7/7/14
352016802932327,20.43,9,.1,37,6.89,20.3,81,7/7/14
352016802932327,23.65,17,1.1,45,9.64,20.3,76,7/7/14
352016802932327,20.87,19,1.1,46,13.05,20.4,80,7/7/14
352016802932327,24.82,8.5,1.1,52,7.06,20.2,87,7/28/14
352016802932327,18.82,30.5,.54,43,9.83,20.2,81,7/28/14
352016802932327,12.87,6.5,1.1,45,7.74,20.1,82,7/28/14
352016802932327,19.41,30,.54,42,10.14,20.2,80,7/28/14
352016802932327,12.84,19.5,1.1,44,8.84,20.2,81,7/28/14
352016802932327,12.91,6.5,1.1,47,7.55,20.1,82,7/28/14
352016802932327,16.37,13,1.1,55,7.56,20.2,81,8/3/14
352016802932327,9.95,17.5,.98,40,20.62,20.5,81,8/3/14
352016802932327,43.78,.5,-.46,35,13.39,20.7,41,8/3/14
352016802932327,25.52,28.5,1.1,35,17.53,20.6,62,8/3/14
352016802932327,14.27,29,-.46,50,15.33,20.3,81,8/3/14
352016802932327,22.18,22.5,.54,36,10.39,20.4,75,8/3/14
352016802932327,22.32,19,1.1,50,8.06,20.2,82,8/3/14
352016802932327,29.47,5,1.1,54,8.22,20.2,83,8/3/14
352016802932327,26.34,19,-1.02,54,18.11,20.2,81,8/3/14
352016802932327,26.02,26,1.1,54,10.91,20.2,81,8/3/14
352016802932327,11.39,25,-.58,41,28.82,20.6,81,8/4/14
352016802932327,11.25,28.5,.54,41,24.24,20.5,81,8/4/14
352016802932327,11.84,19.5,.42,42,34.98,20.5,81,8/4/14
352016802932327,11.94,35.5,-.02,42,23.18,20.6,80,8/4/14
352016802932327,10.71,24.5,-.02,41,12.09,20.4,81,8/4/14
352016802932327,10.67,27.5,1.1,42,11.52,20.3,81,8/4/14
352016802932327,10.64,18,.1,43,10.48,20.3,81,8/4/14
352016802932327,11.7,10,.1,47,6.22,20.2,82,8/4/14
352016802932327,11.52,25,1.1,43,13.93,20.4,81,8/4/14
352016802932327,10.37,21.5,.42,39,15.98,20.5,80,8/4/14
352016802932327,10.34,23,-1.02,38,17.17,20.5,80,8/4/14
352016802932327,10.33,17,.54,38,22.84,20.5,81,8/4/14
352016802932327,10.22,19.5,1.1,38,13.73,20.4,81,8/4/14
352016802932327,10.07,24.5,.54,42,13.37,20.3,81,8/3/14
352016802932327,10.07,18,-1.14,41,22.71,20.5,81,8/3/14
352016802932327,22.15,12,1.1,47,9.44,20.3,81,8/4/14
352016802932327,19.89,23.5,1.1,47,9.46,20.2,80,8/4/14
352016802932327,18.53,18,.1,47,9.29,20.2,81,8/4/14
352016802932327,14.92,6.5,1.1,50,7.03,20.2,82,8/4/14
352016802932327,17.41,17.5,1.1,47,7.6,20.2,80,8/4/14
352016802932327,16.55,24,.1,46,11.14,20.2,81,8/4/14
352016857330088,19.54,8,1.25,35,5.26,20,88,7/6/14
352016857330088,19.37,8,-.31,36,4.99,19.9,91,7/6/14
352016857330088,19.16,4.5,1.25,37,6.49,20,93,7/6/14
352016857330088,12.75,7,.57,37,10.9,20.1,95,7/6/14
352016857330088,22.99,6,.25,42,14.94,19.9,96,7/6/14
352016857330088,21.66,10,1.25,44,10.75,19.8,97,7/6/14
352016857330088,14.99,7.5,1.25,52,14.69,19.8,96,7/6/14
352016857330088,20.93,3.5,1.25,49,17.45,19.9,95,7/6/14
352016857330088,14.67,8.5,1.13,52,17.65,19.8,96,7/6/14
352016857330088,25.2,8.5,1.13,52,13.47,19.8,96,7/5/14
352016857330088,23.08,11.5,-.31,52,10.38,19.8,96,7/5/14
352016857330088,22.26,8,.57,53,11.21,19.7,96,7/5/14
352016857330088,21.5,5.5,.69,51,16.64,19.8,96,7/5/14
352016857330088,21.09,14.5,.69,55,8.35,19.7,96,7/5/14
352016857330088,20.91,11.5,-.87,56,7.86,19.6,98,7/5/14
352016857330088,3,5.5,-.31,54,6.65,19.7,66,7/7/14
352016857330088,38.5,9.5,.13,53,9.77,19.6,75,7/7/14
352016857330088,20.35,5.5,-.31,38,12.14,20,92,7/7/14
352016857330088,20.08,12.5,.57,39,16.01,20.1,94,7/7/14
352016857330088,19.41,19,.69,47,9.9,19.9,95,7/7/14
352016857330088,15.92,7.5,-.99,54,34.98,19.7,97,7/8/14
352016857330088,27.96,6,1.25,31,6.29,20.2,50,7/7/14
352016857330088,25.48,10,1.25,32,7.09,20.2,58,7/7/14
352016857330088,23.49,17.5,.69,33,10.62,20.2,64,7/7/14
352016857330088,14.6,11,-.31,47,19.84,19.9,96,7/8/14
352016857330088,17.05,16,1.13,52,13.32,19.9,96,7/8/14
352016857330088,16.62,14,-.87,50,13.82,19.9,96,7/8/14
352016857330088,16.23,10.5,1.25,49,10.62,19.9,95,7/8/14
352016857330088,28.78,9,-.31,54,6.49,19.8,86,7/10/14
352016857330088,17.04,16.5,.69,40,6.85,20.1,91,7/10/14
352016857330088,19.58,14,.13,35,13.39,20.2,68,7/10/14
352016857330088,3,6.5,1.25,66,5.22,19.5,97,7/14/14
352016857330088,15.07,4.5,-.31,54,24.03,19.7,96,7/14/14
352016857330088,26.29,14,.69,62,12.42,19.7,96,7/12/14
352016857330088,24.02,4.5,1.25,61,9.1,19.7,96,7/12/14
352016864499108,6.79,9,-.87,41,0,14.1,94,8/1/14
352016864499108,6.77,2,.69,42,0,14.1,95,8/1/14
352016864499108,6.6,22,-.55,38,0,14.1,95,8/1/14
352016864499108,6.61,21,1.01,37,0,14.1,95,8/1/14
352016864499108,6.61,21,-.55,38,0,14,96,8/1/14
352016864499108,6.62,14.5,.13,38,0,13.9,95,8/1/14
352016802932327,12.97,14,.1,52,7,20.2,82,8/3/14
352016802932327,15.19,9.5,.1,43,6.41,20.2,82,8/3/14
352016802932327,15.19,9.5,1.1,44,6.63,20.2,82,8/3/14
352016802932327,9.95,23,.98,41,13.98,20.4,80,8/3/14
352016802932327,10.15,15.5,-1.14,40,36.35,20.6,81,8/4/14
352016802932327,10.14,20,-1.14,40,30.61,20.6,81,8/4/14
352016802932327,10.14,30,.98,40,26.91,20.6,81,8/4/14
352016802932327,19.61,21,-.46,47,26.93,20.4,80,8/4/14
352016802932327,12.27,18,.54,53,9.82,20.1,81,8/4/14
352016802932327,12.44,23,1.1,55,11.09,20.2,81,8/4/14
352016802932327,12.53,16.5,.1,54,10.38,20.1,82,8/4/14
352016802932327,12.67,12.5,1.1,55,11.75,20.2,82,8/4/14
352016802932327,11.5,10.5,.1,48,6.26,20.2,82,8/4/14
352016802932327,13.68,16,1.1,57,8.29,20.2,81,8/4/14
352016802932327,10.78,17.5,.98,50,13.27,20.2,81,8/4/14
352016802932327,10.97,25,-.58,40,30.72,20.6,81,8/4/14
352016802932327,11.5,9.5,.1,45,6.23,20.1,82,8/4/14
352016802932327,12.35,9.5,.1,54,6.37,20.2,82,8/4/14
352016802932327,10.06,27,.98,41,13.35,20.4,80,8/3/14
352016802932327,10.06,21.5,1.1,43,8.07,20.2,81,8/3/14
352016802932327,13.04,10.5,.1,49,6.26,20.2,82,8/4/14
352016802932327,10.07,22,-1.26,41,22.67,20.3,81,8/3/14
352016802932327,10.06,18.5,.1,42,8.12,20.2,81,8/3/14
352016802932327,13.06,27.5,1.1,54,10.24,20.3,80,8/4/14
352016802932327,14.9,10,.1,47,7.16,20.1,82,8/7/14
352016864499108,15.42,6.5,.69,36,0,14.1,72,8/4/14
352016864499108,6.06,2.5,.69,46,0,14.2,94,8/4/14
352016864499108,6.53,21.5,-.87,46,0,14.2,94,8/4/14
352016864499108,5.88,11.5,.69,46,0,14.2,94,8/4/14
352016864499108,12.13,6.5,-.31,51,0,14.2,85,8/4/14
352016864499108,6.62,19.5,-.67,38,0,14,95,8/1/14
352016864499108,6.62,19.5,-1.23,38,0,14.1,95,8/1/14
352016864499108,25.23,-.5,.13,49,0,14,76,7/31/14
352016864499108,17.81,5.5,1.13,50,0,14.1,94,7/31/14
352016864499108,11.21,14,.69,53,0,14.1,95,7/29/14
352016864499108,8.94,8,.69,45,0,14.2,89,7/29/14
352016864499108,11.97,10.5,1.13,53,0,14.1,95,7/29/14
352016864499108,23.09,-1.5,.13,57,0,13.9,94,7/30/14
352016864499108,19.33,1.5,1.13,58,0,13.9,95,7/30/14
352016864499108,12.9,18,.57,31,0,14.2,68,7/27/14
352016864499108,11.94,9.5,.69,31,0,14.3,85,7/27/14
352016864499108,11.25,-1.5,.69,32,0,14.3,95,7/27/14
352016864499108,8.76,-2,.13,52,0,14,95,7/27/14
352016864499108,7.37,-.5,.13,48,0,14.1,95,7/27/14
352016864499108,8.66,18,.13,52,0,14.1,95,7/27/14
352016864499108,15.23,-1,-.87,46,0,14.2,66,7/27/14
352016864499108,13.1,18.5,-.43,46,0,14.1,81,7/27/14
352016864499108,6.17,4.5,-.31,46,0,14,94,7/27/14
352016864499108,5.74,16.5,-.43,47,0,14.1,94,7/27/14
352016864499108,6.68,10.5,-.43,48,0,14.1,94,7/27/14
352016864499108,7.88,4,.69,49,0,14.1,95,7/27/14
352016864499108,8.16,-1,.13,50,0,14.1,95,7/27/14
352016864499108,16.47,0,-.87,44,0,14.2,63,7/27/14
352016864499108,6.55,21,-1.11,46,0,13.9,96,8/4/14
352016864499108,6.6,20.5,.45,45,0,13.9,96,8/4/14
352016864499108,6.64,22,-1.11,45,0,14,96,8/4/14
352016864499108,6.67,21,-.11,44,0,14,96,8/4/14
352016864499108,6.7,23.5,1.01,44,0,14,96,8/4/14
352016864499108,6.73,22,.45,43,0,14,96,8/4/14
352016864499108,6.75,21.5,-.55,43,0,14,96,8/4/14
352016864499108,6.77,17.5,-.43,43,0,14,96,8/4/14
352016864499108,6.79,19,-1.11,43,0,14,96,8/4/14
352016864499108,6.81,23.5,.01,43,0,14,96,8/4/14
352016864499108,6.83,22,.01,43,0,13.9,95,8/4/14
352016864499108,6.84,22.5,-.55,43,0,14,96,8/4/14
352016864499108,6.85,24,1.01,43,0,14,96,8/4/14
352016864499108,5.46,21.5,-1.11,44,0,13.9,96,8/4/14
352016857330054,8.74,12,-1.07,53,9.33,15.3,98,8/1/14
352016857330054,0,12,-.83,74,4.97,15.3,99,8/1/14
352016857330054,0,3.5,-.95,56,9.16,15.4,88,8/1/14
352016857330054,102.7,2,-.39,55,9.75,15.3,98,8/1/14
352016857330054,7.1,19.5,-.95,53,11.9,15.3,97,8/1/14
352016857330054,10.11,8,.17,53,10.97,15.3,97,8/1/14
352016857330054,0,11,-.83,68,5.02,15.3,98,8/1/14
352016857330054,32.57,-.5,-.39,54,13.75,15.3,97,8/1/14
352016857330054,0,4.5,1.17,40,7.58,14.7,74,7/25/14
352016857330054,13.54,22,-.39,42,9.44,14.7,83,7/25/14
352016857330054,25.17,14,-.51,44,10.06,14.7,107,7/25/14
352016857330054,21.24,8,1.17,59,10.34,15.3,99,7/24/14
352016857330054,52.61,3.5,.61,64,10.5,15.2,97,7/24/14
352016857330054,0,4,-.39,40,8.31,15.7,62,8/4/14
352016857330054,36.83,10.5,.49,44,12.57,15.6,84,8/4/14
352016857330054,27.91,6.5,.17,62,6.75,15.1,104,8/5/14
352016857330054,12.68,11.5,1.17,47,12.66,15.3,109,8/5/14
352016857330054,12.05,14,-.95,46,13.89,15.3,109,8/5/14
352016857330054,78.04,4.5,1.17,57,10.16,15.3,97,8/5/14
352016857330054,13.38,12.5,.05,51,12.16,15.3,108,8/5/14
352016857330054,12.68,10,.61,48,11.95,15.3,111,8/5/14
352016857330054,29.09,8.5,.49,55,11.62,15.3,98,8/6/14
352016857330054,10.09,11,1.17,53,10.68,15.5,98,8/6/14
352016857330054,11.9,13,1.17,47,15.04,15.3,110,8/5/14
352016857330054,11.12,15,.61,55,15.14,15.4,98,8/6/14
352016857330054,12.83,10.5,-1.07,48,11.42,15.2,109,8/5/14
352016857330054,12.73,16,.05,48,11.61,15.3,110,8/5/14
352016802932327,22.24,12.5,1.1,37,7.93,20.5,80,6/27/14
352016802932327,15.56,11.5,-.46,47,8.27,20.1,81,6/27/14
352016802932327,15.1,6,1.1,50,7.41,20.1,82,6/27/14
352016859398034,26.88,8.5,.99,34,2,13.6,71,8/6/14
352016859398034,23.59,-3.5,-.89,35,2,13.7,84,8/6/14
352016859398034,22.66,-2,.11,36,2,13.6,93,8/6/14
352016859398034,21.11,10.5,.67,37,2,13.6,90,8/6/14
352016859398034,21.11,-2.5,1.23,40,2,13.6,90,8/6/14
352016859398034,19.13,-2.5,-.89,44,2,13.7,90,8/6/14
352016859398034,18.39,13,.67,45,2,13.6,90,8/6/14
352016859398034,30.3,7.5,-.89,31,2,13.7,42,8/6/14
352016859398034,29.34,6.5,.67,32,2,13.6,60,8/6/14
352016859398034,20.15,6,.67,43,2,13.7,90,8/6/14
352016859398034,17.87,-2,.67,47,2,13.6,91,8/6/14
352016802932327,1,9.5,.1,49,6.07,20.2,86,7/28/14
352016802932327,15.88,26,-.46,52,10.39,20.2,82,7/28/14
352016802932327,1,9,.1,48,6.06,20.2,82,7/28/14
352016802932327,21.96,19,.1,38,10.58,20.3,81,7/28/14
352016802932327,21.05,18,-.02,37,12.12,20.4,80,8/3/14
352016802932327,18.3,21,.54,38,24.24,20.4,80,8/3/14
352016802932327,17.55,23.5,-.02,38,23.64,20.5,80,8/3/14
352016802932327,16.82,30.5,.98,38,16.69,20.4,80,8/3/14
352016802932327,15.19,6.5,.1,41,7.96,20.2,82,8/3/14
352016802932327,20.73,8.5,1.1,51,9.76,20.2,82,8/3/14
352016802932327,16.41,23.5,1.1,52,10.26,20.3,80,8/3/14
352016802932327,13.19,26,-1.02,52,9.36,20.2,81,8/3/14
352016802932327,20.85,23.5,-.46,46,9.36,20.2,80,8/7/14
352016802932327,36.39,7.5,-.46,50,8.49,20.3,63,8/7/14
352016802932327,25.09,11,1.1,45,10.23,20.3,77,8/7/14
352016857330088,18.49,4.5,1.25,32,7.16,20.1,95,7/5/14
352016857330088,25.19,6.5,1.01,36,8.28,19.8,77,7/5/14
352016857330088,20.29,5,1.25,36,7.77,19.9,83,7/5/14
352016857330088,19.4,11,-.31,35,14.28,19.9,88,7/5/14
352016857330088,19.04,13,-1.11,32,12.52,20.1,93,7/5/14
352016857330088,14.18,9.5,-.43,51,11,19.8,95,7/6/14
352016857330088,18.38,16,-.87,61,15.77,19.7,97,7/6/14
352016857330088,14.09,9,-1.23,51,11.9,19.8,95,7/6/14
352016857330088,14.51,6.5,1.25,50,22.62,19.8,96,7/6/14
352016857330088,14,4,-.31,52,9.53,19.8,96,7/6/14
352016857330088,25.77,5,1.25,50,7.08,19.8,95,7/7/14
352016857330088,12.39,13,.13,54,11.05,19.8,96,7/8/14
352016857330088,12.41,17,1.25,55,9.39,19.8,96,7/8/14
352016857330088,18.47,1,.13,55,13.04,19.7,96,7/8/14
352016857330088,43.89,8.5,-.31,66,8.75,19.6,96,7/8/14
352016857330088,20.93,17,1.13,54,11.19,19.8,96,7/8/14
352016857330088,20.16,.5,1.25,54,10.86,19.9,95,7/8/14
352016857330088,19.58,17,1.13,53,14.94,19.9,96,7/8/14
352016857330088,19.11,5.5,.69,54,10.15,19.8,96,7/8/14
352016857330088,22.09,12,.13,36,10.03,20.2,72,7/7/14
352016857330088,21.23,16,1.13,37,15.93,20.1,77,7/7/14
352016857330088,20.69,13,1.13,37,16.8,20.1,85,7/7/14
352016857330088,19.69,13.5,.13,42,9.03,20,95,7/7/14
352016857330088,19.56,12.5,-.31,45,6.71,19.8,96,7/7/14
352016857330088,17.13,6,1.01,50,20.81,19.8,96,7/9/14
352016857330088,26.78,3.5,1.13,43,24.55,19.9,94,7/9/14
352016857330088,35.09,4,.69,50,6.77,19.8,97,7/9/14
352016857330088,34.54,6.5,1.25,52,6.47,19.8,97,7/9/14
352016857330088,23.34,7.5,-.87,43,8.86,20,64,7/10/14
352016857330088,20.88,14.5,1.25,44,7.76,20.1,72,7/10/14
352016857330088,17.62,17.5,.13,37,7.82,20.1,79,7/10/14
352016857330088,23.51,9,1.25,48,10.04,20,67,7/10/14
352016857330088,23.5,14.5,.69,48,11.17,19.9,76,7/10/14
352016857330088,34.47,6,-.31,48,8.4,19.8,67,7/9/14
352016857330088,29.61,7.5,1.25,48,13.3,19.8,79,7/9/14
352016857330088,31.43,9.5,.57,47,10.06,19.9,55,7/10/14
352016857330088,14.95,8.5,1.01,47,15.56,19.8,96,7/11/14
352016857330088,13.11,13,1.13,49,11.03,19.9,95,7/11/14
352016857330088,32.11,4.5,1.25,60,7.17,19.8,96,7/12/14
352016857330088,22.87,12.5,1.25,63,8.39,19.7,96,7/12/14
352016857330088,20.25,8.5,1.25,63,10.54,19.7,96,7/12/14
352016857330088,19.08,12,.69,61,9.04,19.7,96,7/12/14
352016857330088,12.64,8.5,.45,51,18.49,19.8,96,7/12/14
352016857330088,26.56,14.5,.69,66,8.91,19.6,97,7/12/14
352016857330088,22.47,5,1.25,66,6.53,19.6,97,7/12/14
352016857330088,15.34,.5,-.31,52,19.87,19.8,96,7/12/14
352016857330088,15.37,4,1.01,50,25,19.8,96,7/12/14
352016857330088,3,6,1.25,55,5.28,19.8,96,7/14/14
352016857330088,35.58,15.5,.13,51,11.84,19.7,95,7/14/14
352016857330088,40.76,18,.13,65,8.9,19.6,95,7/14/14
352016857330088,14.59,5.5,-.67,57,10.06,19.6,95,7/14/14
352016864499108,6.58,22,.01,40,0,14.1,95,8/1/14
352016864499108,6.59,22.5,.33,39,0,14.1,95,8/1/14
352016864499108,3.58,6,.69,49,0,14.1,94,7/31/14
352016864499108,18.83,-.5,.13,50,0,14.1,93,7/31/14
352016864499108,16.1,6.5,1.13,51,0,14.1,94,7/31/14
352016864499108,6.23,22.5,-.43,49,0,14.1,94,7/31/14
352016864499108,3.73,-2.5,.69,49,0,14.2,95,7/31/14
352016864499108,7.36,18,.69,37,0,14,93,8/1/14
352016864499108,7.36,1.5,-.31,38,0,14,95,8/1/14
352016864499108,7.24,24,.57,39,0,14,95,8/1/14
352016864499108,7.13,8.5,-.87,40,0,14.1,94,8/1/14
352016864499108,7.03,6.5,-.31,41,0,14.1,94,8/1/14
352016864499108,6.94,13.5,1.13,41,0,14,94,8/1/14
352016864499108,11,16.5,-.87,44,0,14.2,57,7/29/14
352016864499108,12.69,7,.69,50,0,14.2,94,7/27/14
352016864499108,9.18,9.5,.13,49,0,14.2,95,7/27/14
352016864499108,9.1,15,.13,49,0,14.1,95,7/27/14
352016864499108,8.81,12.5,.69,49,0,14.2,95,7/27/14
352016864499108,15.54,4.5,.69,37,0,14.2,82,7/26/14
352016864499108,11.45,13.5,-.87,47,0,14.1,94,7/27/14
352016864499108,11.35,2,-.87,48,0,14,94,7/27/14
352016864499108,11.26,5.5,.57,49,0,14,95,7/27/14
352016864499108,10.77,6.5,.13,51,0,14,95,7/27/14
352016864499108,11.06,17.5,.57,50,0,14.1,95,7/27/14
352016864499108,10.91,-1,.13,50,0,14,95,7/27/14
352016864499108,10.66,24,-.31,51,0,13.9,95,7/27/14
352016864499108,9.87,5,-.43,49,0,14.1,95,7/27/14
352016864499108,11.4,.5,.13,48,0,14.1,94,7/27/14
352016864499108,8.39,20,.57,50,0,14,95,7/27/14
352016864499108,9.26,3.5,-.87,45,0,14.1,94,8/4/14
352016864499108,9.07,9.5,1.13,46,0,14.1,94,8/4/14
352016864499108,6.88,8.5,.69,46,0,13.8,95,8/4/14
352016864499108,5.32,22.5,.01,44,0,13.9,96,8/4/14
352016864499108,5.4,20.5,-1.11,44,0,13.9,96,8/4/14
352016864499108,5.46,7,-.87,44,0,13.8,95,8/4/14
352016864499108,5.63,5,.13,45,0,13.8,95,8/4/14
352016864499108,5.71,3,1.13,46,0,13.7,95,8/4/14
352016864499108,5.94,20.5,.57,48,0,13.7,95,8/4/14
352016864499108,6.12,18.5,-.55,50,0,13.8,95,8/4/14
352016864499108,6.26,24.5,-.55,49,0,14,96,8/4/14
352016864499108,6.36,21,-.55,48,0,14,96,8/4/14
352016864499108,6.44,23,-.99,47,0,13.9,96,8/4/14
352016864499108,6.5,22,.45,47,0,13.9,96,8/4/14
352016857330054,7.06,.5,.61,32,20.91,14.7,99,7/30/14
352016857330054,19.38,7,.61,46,12.24,14.7,110,7/30/14
352016857330054,8.69,3,-.07,33,22.52,15,108,7/30/14
352016857330054,8.43,3.5,-.95,33,25.77,14.6,96,7/30/14
352016857330054,8.61,6,.93,32,28.42,14.5,99,7/30/14
352016857330054,10.99,13,.49,46,12.8,14.6,109,7/30/14
352016857330054,6.56,0,-.83,33,21.61,14.8,108,7/30/14
352016857330054,22.26,9.5,.17,42,10.68,14.7,108,7/30/14
352016857330054,11.89,6.5,-1.07,45,18.78,14.9,98,7/30/14
352016857330054,21.76,10,-.87,56,19,15.4,99,7/30/14
352016857330054,6.64,2,-.39,46,16.17,15.3,98,7/30/14
352016857330054,5.7,3.5,1.05,47,13.11,15.3,98,7/30/14
352016857330054,5.83,7.5,.61,43,10.46,15.3,97,7/30/14
352016857330054,5.81,16,1.17,40,10.22,15.2,108,7/30/14
352016857330054,105.05,.5,.61,59,10.18,15.2,103,8/2/14
352016857330054,23.79,3,1.17,57,9.31,15.8,97,8/4/14
352016857330054,12.58,9,1.17,45,15.7,15.8,97,8/4/14
352016857330054,5.63,11.5,1.17,38,14.44,15.4,97,8/3/14
352016857330054,6.34,15.5,.05,39,11.05,14.4,99,8/3/14
352016857330054,11.66,11.5,-.39,46,11.92,14.4,99,8/3/14
