内部ID,当前引擎转速,当前引擎温度,前一次时间段至此引擎平均转速,引擎负荷,入库时间
352016818128522,701,92,126,38,8/1/14
352016818128522,703,92,126,38,8/1/14
352016818128522,703,92,126,37,8/1/14
352016818128522,701,92,126,37,8/1/14
352016818128522,707,92,126,37,8/1/14
352016818128522,1593,88,732,22,8/4/14
352016818128522,1636,87,732,17,8/4/14
352016818128522,1328,87,732,17,8/4/14
352016818128522,1085,87,732,24,8/4/14
352016818128522,1287,87,732,53,8/4/14
352016818128522,1432,86,732,21,8/4/14
352016818128522,1133,87,732,19,8/4/14
352016818128522,1209,88,732,50,8/4/14
352016818128522,1401,88,732,24,8/4/14
352016818128522,1810,88,732,25,8/4/14
352016818128522,1183,88,732,56,8/4/14
352016818128522,1572,89,732,26,8/4/14
352016818128522,1413,88,732,37,8/4/14
352016818128522,1529,88,732,8,8/4/14
352016818128522,1281,88,732,32,8/4/14
352016818128522,1012,88,732,27,8/4/14
352016818128522,1507,87,732,15,8/4/14
352016818128522,838,80,686,52,8/4/14
352016818128522,750,81,686,50,8/4/14
352016818128522,754,81,686,51,8/4/14
352016818128522,750,82,686,51,8/4/14
352016818128522,1,82,686,51,8/4/14
352016818128522,1331,82,686,22,8/4/14
352016818128522,1354,82,686,30,8/4/14
352016818128522,1522,82,686,8,8/4/14
352016818128522,1235,82,686,34,8/4/14
352016818128522,1235,82,686,34,8/4/14
352016818128522,2242,82,686,54,8/4/14
352016818128522,2231,82,686,6,8/4/14
352016818128522,1574,82,686,44,8/4/14
352016818128522,1574,82,686,44,8/4/14
352016818128522,1483,82,686,11,8/4/14
352016818128522,1173,83,686,32,8/4/14
352016818128522,1589,83,686,22,8/4/14
352016818128522,1640,83,686,21,8/4/14
352016818128522,1551,75,686,18,8/4/14
352016818128522,905,70,686,36,8/4/14
352016818128522,813,72,686,49,8/4/14
352016818128522,757,73,686,47,8/4/14
352016818128522,754,75,686,48,8/4/14
352016818128522,750,75,686,48,8/4/14
352016818128522,749,76,686,47,8/4/14
352016818128522,748,77,686,48,8/4/14
352016818128522,750,77,686,47,8/4/14
352016818128522,750,77,686,48,8/4/14
352016818128522,750,77,686,48,8/4/14
352016818128522,754,77,686,48,8/4/14
352016818128522,749,78,686,48,8/4/14
352016818128522,753,78,686,48,8/4/14
352016818128522,949,79,686,49,8/5/14
352016818128522,1580,79,686,22,8/5/14
352016818128522,1571,79,686,23,8/5/14
352016818128522,1917,79,686,15,8/5/14
352016818128522,1817,79,686,23,8/5/14
352016818128522,1265,80,686,26,8/5/14
352016818128522,1227,80,686,15,8/5/14
352016818128522,1135,80,686,28,8/5/14
352016818128522,1172,80,686,35,8/5/14
352016818128522,1258,81,686,29,8/5/14
352016818128522,1347,81,686,33,8/5/14
352016818128522,1489,82,686,30,8/5/14
352016818128522,1577,82,686,19,8/5/14
352016818128522,1626,82,686,17,8/5/14
352016818128522,1588,82,686,9,8/5/14
352016818128522,1397,82,686,10,8/5/14
352016818128522,1059,82,686,25,8/5/14
352016818128522,1236,82,686,40,8/5/14
352016818128522,1921,82,686,40,8/5/14
352016818128522,1985,83,686,20,8/5/14
352016818128522,1861,84,686,17,8/5/14
352016818128522,1857,85,686,17,8/5/14
352016818128522,1795,85,686,17,8/5/14
352016818128522,1621,85,686,15,8/5/14
352016818128522,1117,85,686,41,8/5/14
352016818128522,1143,85,686,39,8/5/14
352016818128522,1089,85,686,37,8/5/14
352016818128522,1098,85,686,15,8/5/14
352016818128522,991,85,686,22,8/5/14
352016818128522,787,85,686,46,8/5/14
352016818128522,749,85,686,47,8/5/14
352016818128522,750,86,686,47,8/5/14
352016818128522,748,86,686,48,8/5/14
352016818128522,1093,87,686,42,8/5/14
352016818128522,1454,86,686,33,8/5/14
352016818128522,1951,86,686,26,8/5/14
352016818128522,1955,87,686,18,8/5/14
352016818128522,1627,88,686,17,8/5/14
352016818128522,1706,88,686,20,8/5/14
352016818128522,1788,88,686,15,8/5/14
352016818128522,1771,88,686,7,8/5/14
352016818128522,1403,88,686,13,8/5/14
352016818128522,906,87,686,20,8/5/14
352016818128522,763,87,686,46,8/5/14
352016818128522,747,88,686,47,8/5/14
352016818128522,748,88,686,47,8/5/14
352016818128522,750,88,686,47,8/5/14
352016818128522,1625,88,686,38,8/5/14
352016818128522,1161,89,172,54,8/5/14
352016818128522,1330,89,172,24,8/5/14
352016818128522,1660,89,172,13,8/5/14
352016818128522,1726,89,172,10,8/5/14
352016818128522,1314,89,172,12,8/5/14
352016818128522,1290,88,172,10,8/5/14
352016818128522,1250,87,172,12,8/5/14
352016818128522,1292,86,172,18,8/5/14
352016818128522,1380,86,172,17,8/5/14
352016818128522,1354,86,741,9,7/28/14
352016818128522,1308,85,741,11,7/28/14
352016818128522,1269,85,741,15,7/28/14
352016818128522,1346,85,741,17,7/28/14
352016818128522,1342,85,741,21,7/28/14
352016818128522,1366,85,741,22,7/28/14
352016818128522,1373,85,741,30,7/28/14
352016818128522,1382,85,741,43,7/28/14
352016818128522,749,88,127,35,7/29/14
352016818128522,749,88,127,35,7/29/14
352016818128522,751,88,127,35,7/29/14
352016818128522,751,89,127,35,7/29/14
352016818128522,750,89,127,35,7/29/14
352016818128522,747,89,127,35,7/29/14
352016818128522,748,89,127,35,7/29/14
352016818128522,751,89,127,36,7/29/14
352016818128522,749,89,127,35,7/29/14
352016818128522,752,90,127,35,7/29/14
352016818128522,751,90,127,35,7/29/14
352016818128522,752,90,127,35,7/29/14
352016818128522,748,90,127,35,7/29/14
352016818128522,750,90,127,35,7/29/14
352016818128522,751,90,127,35,7/29/14
352016818128522,748,90,127,35,7/29/14
352016818128522,751,90,127,35,7/29/14
352016818128522,751,90,127,35,7/29/14
352016818128522,751,90,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,752,91,127,35,7/29/14
352016818128522,752,91,127,35,7/29/14
352016818128522,752,91,127,35,7/29/14
352016818128522,750,91,127,35,7/29/14
352016818128522,753,91,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,754,91,127,35,7/29/14
352016818128522,753,91,127,35,7/29/14
352016818128522,749,91,127,35,7/29/14
352016818128522,748,91,127,35,7/29/14
352016818128522,748,91,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,751,91,127,35,7/29/14
352016818128522,752,92,127,35,7/29/14
352016818128522,753,92,127,35,7/29/14
352016818128522,753,92,127,34,7/29/14
352016818128522,754,92,127,34,7/29/14
352016818128522,752,92,127,34,7/29/14
352016818128522,753,94,127,33,7/29/14
352016818128522,749,94,127,33,7/29/14
352016818128522,749,94,127,33,7/29/14
352016818128522,750,95,127,33,7/29/14
352016818128522,750,96,127,34,7/29/14
352016818128522,749,97,127,34,7/29/14
352016818128522,702,97,127,60,7/29/14
352016818128522,720,97,127,52,7/29/14
352016818128522,1471,97,127,29,7/29/14
352016818128522,1572,91,127,25,7/29/14
352016818128522,1635,89,127,18,7/29/14
352016818128522,1662,88,127,15,7/29/14
352016818128522,1839,88,127,16,7/29/14
352016818128522,1122,88,127,29,7/29/14
352016818128522,1658,88,127,21,7/29/14
352016818128522,1826,87,127,12,7/29/14
352016818128522,1209,87,127,22,7/29/14
352016818128522,938,87,127,24,7/29/14
352016818128522,719,87,127,43,7/29/14
352016818128522,702,87,127,45,7/29/14
352016818128522,700,88,127,45,7/29/14
352016818128522,701,88,127,45,7/29/14
352016818128522,700,88,127,44,7/29/14
352016818128522,699,88,127,45,7/29/14
352016818128522,699,88,127,45,7/29/14
352016818128522,699,88,127,45,7/29/14
352016818128522,700,88,127,45,7/29/14
352016818128522,700,88,127,45,7/29/14
352016818128522,701,88,127,45,7/29/14
352016818128522,701,88,127,45,7/29/14
352016818128522,701,88,127,45,7/29/14
352016818128522,700,88,127,45,7/29/14
352016818128522,701,88,127,45,7/29/14
352016818128522,734,87,127,41,7/29/14
352016818128522,1432,87,127,34,7/29/14
352016818128522,1792,87,127,41,7/29/14
352016818128522,2298,88,127,39,7/29/14
352016818128522,1961,89,127,25,7/29/14
352016818128522,2224,88,127,35,7/29/14
352016818128522,1972,88,127,31,7/29/14
352016818128522,1808,89,127,31,7/29/14
352016818128522,1883,88,127,20,7/29/14
352016818128522,1722,88,235,19,7/29/14
352016818128522,1855,88,235,15,7/29/14
352016818128522,1283,88,235,10,7/29/14
352016818128522,1225,87,235,14,7/29/14
352016818128522,1505,86,235,15,7/29/14
352016818128522,1515,86,235,18,7/29/14
352016818128522,1578,86,235,17,7/29/14
352016818128522,1558,86,235,8,7/29/14
352016818128522,1087,82,235,26,7/29/14
352016818128522,1787,81,235,19,7/29/14
352016818128522,1334,83,235,29,7/29/14
352016818128522,768,84,235,43,7/29/14
352016818128522,753,86,235,43,7/29/14
352016818128522,1558,88,235,40,7/29/14
352016818128522,1704,90,235,8,7/29/14
352016818128522,1366,91,235,23,7/29/14
352016818128522,1379,90,235,26,7/29/14
352016818128522,1468,89,235,16,7/29/14
352016818128522,648,94,625,33,8/1/14
352016818128522,877,94,625,41,8/1/14
352016818128522,1091,94,625,22,8/1/14
352016818128522,845,94,624,17,8/1/14
352016818128522,644,95,624,32,8/1/14
352016818128522,672,96,624,33,8/1/14
352016818128522,688,97,624,35,8/1/14
352016818128522,666,97,624,33,8/1/14
352016818128522,655,97,624,34,8/1/14
352016818128522,651,97,624,33,8/1/14
352016818128522,660,96,624,34,8/1/14
352016818128522,647,95,624,33,8/1/14
352016818128522,650,94,624,33,8/1/14
352016818128522,651,94,624,33,8/1/14
352016818128522,652,94,624,33,8/1/14
352016818128522,730,94,624,33,8/1/14
352016818128522,916,94,624,41,8/1/14
352016818128522,1359,96,624,15,8/1/14
352016818128522,701,97,624,32,8/1/14
352016818128522,644,97,624,33,8/1/14
352016818128522,724,97,624,29,8/1/14
352016818128522,666,97,624,35,8/1/14
352016818128522,657,96,624,34,8/1/14
352016818128522,653,96,624,33,8/1/14
352016818128522,651,95,624,33,8/1/14
352016818128522,652,94,624,33,8/1/14
352016818128522,650,94,624,33,8/1/14
352016818128522,651,94,624,33,8/1/14
352016818128522,787,94,624,28,8/1/14
352016818128522,1376,94,624,13,8/1/14
352016818128522,712,96,624,33,8/1/14
352016818128522,651,97,624,32,8/1/14
352016818128522,653,97,624,33,8/1/14
352016818128522,650,97,624,33,8/1/14
352016818128522,654,97,624,33,8/1/14
352016818128522,649,96,624,33,8/1/14
352016818128522,654,95,624,33,8/1/14
352016818128522,651,94,624,33,8/1/14
352016818128522,651,94,624,33,8/1/14
352016818128522,650,94,624,33,8/1/14
352016818128522,650,94,624,32,8/1/14
352016818128522,648,94,624,32,8/1/14
352016818128522,698,95,624,31,8/1/14
352016818128522,642,96,624,32,8/1/14
352016818128522,654,97,624,33,8/1/14
352016818128522,652,97,624,33,8/1/14
352016818128522,650,97,624,33,8/1/14
352016818128522,652,97,624,33,8/1/14
352016818128522,652,96,624,33,8/1/14
352016818128522,651,95,624,33,8/1/14
352016818128522,1546,95,683,7,8/1/14
352016818128522,1172,95,683,24,8/1/14
352016818128522,1839,95,683,41,8/1/14
352016818128522,2301,96,683,30,8/1/14
352016818128522,2049,97,683,15,8/1/14
352016818128522,1994,97,683,7,8/1/14
352016818128522,1847,97,683,30,8/1/14
352016818128522,1882,97,683,26,8/1/14
352016818128522,1960,98,683,29,8/1/14
352016818128522,2103,98,683,26,8/1/14
352016818128522,2182,98,683,24,8/1/14
352016818128522,2029,98,683,13,8/1/14
352016818128522,1446,99,683,32,8/1/14
352016818128522,1497,100,683,7,8/1/14
352016818128522,1304,99,683,62,8/1/14
352016818128522,1542,99,683,25,8/1/14
352016818128522,1656,98,683,6,8/1/14
352016818128522,1609,97,683,12,8/1/14
352016818128522,1577,97,683,12,8/1/14
352016818128522,1620,96,683,7,8/1/14
352016818128522,1654,95,683,6,8/1/14
352016818128522,1670,94,683,24,8/1/14
352016818128522,1804,95,683,31,8/1/14
352016818128522,1954,96,683,27,8/1/14
352016818128522,2049,96,683,26,8/1/14
352016818128522,2110,96,683,26,8/1/14
352016818128522,1972,97,683,18,8/1/14
352016818128522,1697,97,683,15,8/1/14
352016818128522,1580,96,683,10,8/1/14
352016818128522,1474,96,683,45,8/1/14
352016818128522,1448,96,683,46,8/1/14
352016818128522,1386,97,683,34,8/1/14
352016818128522,1459,97,683,42,8/1/14
352016818128522,1607,97,683,25,8/1/14
352016818128522,1497,97,683,12,8/1/14
352016818128522,1488,97,683,21,8/1/14
352016818128522,1676,97,683,15,8/1/14
352016818128522,1636,97,683,7,8/1/14
352016818128522,1458,97,683,22,8/1/14
352016818128522,1487,97,683,38,8/1/14
352016818128522,1579,97,683,34,8/1/14
352016818128522,1600,98,683,19,8/1/14
352016818128522,1482,97,683,8,8/1/14
352016818128522,1453,97,683,24,8/1/14
352016818128522,1555,97,683,23,8/1/14
352016818128522,1538,97,683,8,8/1/14
352016818128522,1496,97,683,31,8/1/14
352016818128522,1498,97,683,38,8/1/14
352016818128522,1577,97,683,21,8/1/14
352016818128522,1535,98,683,13,8/1/14
352016818128522,1425,98,683,30,8/1/14
352016818128522,1463,98,683,35,8/1/14
352016818128522,1509,99,683,28,8/1/14
352016818128522,1484,99,683,8,8/1/14
352016889385480,1288,91,228,26,7/21/14
352016889385480,1411,91,228,52,7/21/14
352016889385480,1444,91,228,23,7/21/14
352016889385480,1077,91,228,66,7/21/14
352016889385480,1674,91,228,30,7/21/14
352016889385480,1145,91,228,26,7/21/14
352016889385480,977,91,228,43,7/21/14
352016889385480,1274,91,228,30,7/21/14
352016889385480,949,91,228,46,7/21/14
352016889385480,1746,91,228,41,7/21/14
352016889385480,919,91,228,35,7/21/14
352016889385480,826,91,228,40,7/21/14
352016889385480,788,91,228,42,7/21/14
352016889385480,764,92,228,40,7/21/14
352016889385480,827,92,228,36,7/21/14
352016889385480,795,92,228,40,7/21/14
352016889385480,751,92,228,40,7/21/14
352016889385480,752,92,228,39,7/21/14
352016889385480,747,92,228,41,7/21/14
352016889385480,741,92,228,40,7/21/14
352016889385480,749,92,228,41,7/21/14
352016889385480,753,92,228,40,7/21/14
352016889385480,757,92,228,40,7/21/14
352016889385480,755,92,228,40,7/21/14
352016889385480,751,92,228,41,7/21/14
352016889385480,750,92,228,40,7/21/14
352016889385480,750,92,228,41,7/21/14
352016889385480,753,92,228,40,7/21/14
352016889385480,763,92,228,40,7/21/14
352016889385480,768,92,228,34,7/21/14
352016889385480,748,91,228,35,7/21/14
352016889385480,751,91,228,33,7/21/14
352016889385480,768,91,228,33,7/21/14
352016889385480,753,91,228,33,7/21/14
352016889385480,744,91,228,33,7/21/14
352016889385480,742,91,228,34,7/21/14
352016889385480,749,91,228,33,7/21/14
352016889385480,763,91,228,41,7/21/14
352016889385480,1469,91,228,50,7/21/14
352016889385480,1469,91,228,50,7/21/14
352016889385480,1182,91,228,27,7/21/14
352016889385480,1619,91,228,38,7/21/14
352016889385480,1940,91,228,69,7/21/14
352016889385480,1953,90,228,65,7/21/14
352016889385480,2053,90,228,61,7/21/14
352016889385480,1799,91,228,32,7/21/14
352016889385480,1816,91,228,20,7/21/14
352016889385480,1278,91,742,58,7/21/14
352016889385480,857,91,742,37,7/21/14
352016889385480,803,91,742,38,7/21/14
352016889385480,755,91,742,38,7/21/14
352016889385480,1296,91,740,54,7/21/14
352016889385480,1321,91,740,23,7/21/14
352016889385480,1714,90,740,32,7/21/14
352016889385480,1130,90,740,28,7/21/14
352016889385480,1537,90,740,62,7/21/14
352016889385480,1935,90,740,55,7/21/14
352016889385480,1283,90,740,16,7/21/14
352016889385480,1527,90,740,47,7/21/14
352016889385480,958,91,740,27,7/21/14
352016889385480,1569,91,740,68,7/21/14
352016889385480,1814,91,740,21,7/21/14
352016889385480,1206,91,740,15,7/21/14
352016889385480,900,91,740,20,7/21/14
352016889385480,838,91,740,27,7/21/14
352016889385480,1334,91,740,66,7/21/14
352016889385480,813,91,740,31,7/21/14
352016889385480,785,91,740,39,7/21/14
352016889385480,741,91,740,36,7/21/14
352016889385480,750,91,740,36,7/21/14
352016889385480,777,91,740,38,7/21/14
352016889385480,746,91,740,38,7/21/14
352016889385480,784,91,740,41,7/21/14
352016889385480,1874,91,740,46,7/21/14
352016889385480,1756,90,740,34,7/21/14
352016889385480,1862,90,740,47,7/21/14
352016889385480,1641,90,740,21,7/21/14
352016889385480,903,91,740,21,7/21/14
352016889385480,831,91,740,25,7/21/14
352016889385480,827,92,740,26,7/21/14
352016889385480,757,92,740,18,7/21/14
352016889385480,750,93,740,17,7/21/14
352016889385480,1338,91,740,41,7/21/14
352016889385480,1925,90,740,48,7/21/14
352016889385480,1490,90,740,16,7/21/14
352016889385480,1564,91,740,49,7/21/14
352016889385480,1869,91,740,51,7/21/14
352016889385480,1802,91,740,47,7/21/14
352016889385480,1570,91,740,21,7/21/14
352016889385480,1003,92,740,25,7/21/14
352016889385480,1898,92,740,48,7/21/14
352016889385480,1524,93,740,48,7/21/14
352016889385480,1892,93,740,39,7/21/14
352016889385480,1738,94,740,27,7/21/14
352016889385480,959,95,740,18,7/21/14
352016889385480,838,95,740,25,7/21/14
352016889385480,1606,96,740,40,7/21/14
352016889385480,978,96,740,21,7/21/14
352016889385480,1115,96,740,20,7/21/14
352016889385480,836,96,740,25,7/21/14
352016889385480,1574,96,740,44,7/21/14
352016889385480,1561,96,740,30,7/21/14
352016889385480,1521,95,740,15,7/21/14
352016889385480,1395,95,740,16,7/21/14
352016889385480,969,95,740,28,7/21/14
352016889385480,743,90,700,19,7/28/14
352016889385480,742,90,700,19,7/28/14
352016889385480,874,90,819,20,7/28/14
352016889385480,1414,90,819,21,7/28/14
352016889385480,1835,91,819,47,7/28/14
352016889385480,1451,91,819,28,7/28/14
352016889385480,1334,91,819,16,7/28/14
352016889385480,1036,91,819,16,7/28/14
352016889385480,911,91,819,20,7/28/14
352016889385480,1065,91,819,37,7/28/14
352016889385480,0,91,819,37,7/28/14
352016889385480,761,91,761,25,7/28/14
352016889385480,843,91,761,27,7/28/14
352016889385480,793,91,761,25,7/28/14
352016889385480,976,91,761,20,7/28/14
352016889385480,809,91,761,26,7/28/14
352016889385480,749,91,749,25,7/28/14
352016889385480,750,91,745,26,7/28/14
352016889385480,756,92,745,25,7/28/14
352016889385480,738,92,738,26,7/28/14
352016889385480,759,92,738,26,7/28/14
352016889385480,756,93,738,18,7/28/14
352016889385480,943,31,939,37,7/29/14
352016889385480,1652,33,939,35,7/29/14
352016889385480,1150,33,939,23,7/29/14
352016889385480,1259,35,939,50,7/29/14
352016889385480,1685,37,939,36,7/29/14
352016889385480,1296,38,939,20,7/29/14
352016889385480,1032,40,939,27,7/29/14
352016889385480,1027,41,939,24,7/29/14
352016889385480,1131,43,917,40,7/29/14
352016889385480,1395,44,917,36,7/29/14
352016889385480,1577,46,917,23,7/29/14
352016889385480,1413,48,917,25,7/29/14
352016889385480,1338,49,917,29,7/29/14
352016889385480,1602,50,917,21,7/29/14
352016889385480,1031,51,917,37,7/29/14
352016889385480,1145,53,917,22,7/29/14
352016889385480,840,53,839,27,7/29/14
352016889385480,851,55,839,34,7/29/14
352016889385480,875,56,839,21,7/29/14
352016889385480,1174,88,776,21,8/6/14
352016889385480,1294,88,776,41,8/6/14
352016889385480,766,88,766,22,8/6/14
352016889385480,734,88,708,19,8/6/14
352016889385480,754,88,708,19,8/6/14
352016889385480,750,87,708,19,8/6/14
352016889385480,749,87,708,19,8/6/14
352016889385480,749,86,708,18,8/6/14
352016889385480,744,86,708,18,8/6/14
352016889385480,750,86,708,19,8/6/14
352016889385480,750,86,708,19,8/6/14
352016889385480,747,86,708,19,8/6/14
352016889385480,746,85,708,19,8/6/14
352016889385480,749,85,708,19,8/6/14
352016889385480,746,85,708,18,8/6/14
